1,221327
2,95621
3,56057
4,37348
5,27334
6,20686
7,16224
8,12973
9,10801
10,8827
11,7600
12,6480
13,5467
14,4809
15,4158
16,3683
17,3153
18,2779
19,2503
20,2318
21,2055
22,1778
23,1617
24,1417
25,1350
26,1192
27,1084
28,1032
29,927
30,838
31,743
32,706
33,652
34,633
35,591
36,480
37,473
38,478
39,415
40,420
41,366
42,312
43,333
44,330
45,292
46,255
47,234
48,226
49,212
50,185
51,195
52,213
53,181
54,149
55,136
56,142
57,131
58,151
59,111
60,124
61,117
62,117
63,91
64,92
65,100
66,89
67,70
68,73
69,64
70,78
71,67
72,57
73,73
74,66
75,68
76,46
77,53
78,43
79,37
80,35
81,53
82,39
83,43
84,33
85,29
86,38
87,37
88,32
89,31
90,46
91,38
92,22
93,23
94,23
95,25
96,33
97,20
98,27
99,21
100,22
101,21
102,17
103,19
104,19
105,14
106,21
107,11
108,22
109,19
110,7
111,12
112,18
113,19
114,14
115,12
116,15
117,16
118,15
119,12
120,17
121,16
122,9
123,8
124,4
125,9
126,11
127,9
128,12
129,14
130,14
131,13
132,15
133,6
134,8
135,5
136,8
137,9
138,6
139,7
140,6
141,8
142,3
143,4
144,5
145,8
146,5
147,5
148,4
149,6
150,8
151,5
152,10
153,7
154,6
155,3
156,5
157,6
158,3
159,4
160,6
161,3
162,5
163,1
164,4
165,2
166,7
167,8
168,5
169,3
170,3
171,4
172,5
173,1
174,2
175,2
176,2
177,2
178,6
179,3
180,2
181,3
182,1
183,4
184,4
185,1
186,2
187,4
188,4
189,2
190,3
191,2
192,1
193,2
194,2
195,2
196,1
197,2
198,1
200,1
201,2
202,2
204,2
205,3
206,4
207,1
208,3
209,1
210,2
212,3
214,2
216,1
218,2
220,2
221,2
222,3
223,1
224,2
225,1
230,2
231,4
232,1
234,1
236,2
237,1
238,1
239,1
241,1
244,1
245,2
246,4
247,1
248,1
251,1
253,3
254,3
255,2
257,1
258,2
259,1
260,1
263,1
264,2
265,1
266,3
268,1
269,1
273,2
286,2
290,1
292,2
294,2
299,1
300,1
301,1
308,1
313,1
316,2
319,2
332,1
333,1
334,1
337,1
346,1
356,1
361,1
362,2
366,1
369,1
370,1
376,1
383,1
387,1
406,1
418,1
427,1
429,1
430,1
434,1
439,1
453,1
473,1
496,1
497,1
509,1
514,1
522,1
524,1
529,1
531,1
541,1
554,1
667,1
727,1
731,1
762,1
847,1
866,1
931,1
1236,1
1555,1
