1,217077
2,95492
3,55118
4,37498
5,26781
6,20795
7,16138
8,13004
9,10578
10,8954
11,7400
12,6355
13,5510
14,4717
15,4217
16,3663
17,3220
18,2929
19,2527
20,2187
21,2054
22,1837
23,1616
24,1502
25,1353
26,1245
27,1042
28,995
29,946
30,829
31,789
32,737
33,632
34,617
35,587
36,577
37,470
38,462
39,396
40,393
41,362
42,320
43,332
44,300
45,305
46,261
47,238
48,229
49,238
50,211
51,170
52,207
53,161
54,164
55,148
56,177
57,151
58,136
59,105
60,120
61,103
62,107
63,81
64,92
65,107
66,93
67,76
68,82
69,75
70,74
71,72
72,55
73,69
74,52
75,48
76,58
77,59
78,55
79,56
80,56
81,39
82,50
83,41
84,34
85,31
86,41
87,39
88,26
89,33
90,32
91,35
92,30
93,28
94,31
95,17
96,23
97,32
98,23
99,25
100,25
101,15
102,18
103,15
104,18
105,22
106,18
107,17
108,20
109,16
110,19
111,18
112,9
113,13
114,13
115,22
116,11
117,15
118,6
119,7
120,8
121,16
122,4
123,15
124,9
125,8
126,9
127,12
128,9
129,10
130,14
131,4
132,11
133,12
134,13
135,5
136,5
137,8
138,16
139,5
140,6
141,8
142,6
143,3
144,6
145,6
146,6
147,6
148,6
149,9
150,8
151,7
152,2
153,5
154,4
155,7
156,7
157,4
158,4
159,6
160,3
161,4
162,3
163,4
164,7
165,5
166,2
167,5
168,5
169,8
170,2
171,2
172,3
173,3
174,2
175,3
176,3
177,4
178,3
179,4
180,3
181,5
183,1
184,4
185,1
186,3
188,4
189,3
190,4
191,1
192,2
193,3
194,2
196,2
197,1
198,2
199,5
200,1
201,2
202,1
203,1
204,1
207,1
208,3
209,2
211,1
212,2
213,2
214,3
215,3
216,1
217,4
219,1
220,1
221,2
223,3
224,2
225,1
226,2
227,2
229,2
230,3
231,3
232,4
233,1
234,2
237,3
239,1
240,1
242,4
244,1
246,3
247,1
249,2
250,2
251,1
254,2
255,1
256,1
257,1
259,1
260,2
261,1
263,1
270,1
271,1
272,1
274,1
278,1
280,1
282,2
283,1
292,2
293,1
295,1
296,1
299,1
301,1
302,1
303,1
305,1
307,1
308,1
309,1
310,1
314,1
315,1
322,1
327,1
328,1
329,1
346,1
349,1
350,1
351,2
353,1
359,1
364,1
371,2
372,1
384,1
386,1
394,1
401,1
404,1
410,1
421,1
422,1
426,1
436,1
440,1
450,1
453,1
463,1
478,1
482,1
484,2
485,1
490,1
506,1
529,2
558,1
576,1
589,1
600,1
618,1
637,1
724,1
849,1
854,1
957,1
1028,1
2410,1
