1,26956637
2,10151396
3,5214333
4,3096208
5,1988347
6,1351112
7,957040
8,696319
9,520859
10,399051
11,309752
12,243619
13,195761
14,157725
15,130395
16,107335
17,89104
18,75242
19,63515
20,54822
21,46615
22,40557
23,34773
24,30212
25,26546
26,23495
27,20737
28,18632
29,16551
30,14658
31,13111
32,11858
33,10732
34,9802
35,8720
36,8021
37,7190
38,6640
39,5923
40,5498
41,5102
42,4676
43,4310
44,4134
45,3814
46,3497
47,3215
48,2981
49,2771
50,2574
51,2448
52,2245
53,1997
54,1883
55,1781
56,1688
57,1627
58,1624
59,1412
60,1299
61,1247
62,1216
63,1154
64,1127
65,1046
66,971
67,948
68,888
69,851
70,763
71,787
72,743
73,634
74,642
75,639
76,599
77,559
78,519
79,541
80,511
81,482
82,448
83,437
84,379
85,384
86,380
87,395
88,342
89,327
90,321
91,305
92,285
93,291
94,258
95,288
96,228
97,245
98,220
99,236
100,221
101,225
102,222
103,190
104,187
105,183
106,176
107,153
108,152
109,149
110,155
111,139
112,141
113,118
114,133
115,130
116,131
117,119
118,132
119,112
120,119
121,106
122,131
123,117
124,104
125,93
126,72
127,79
128,74
129,90
130,72
131,83
132,62
133,92
134,76
135,59
136,47
137,76
138,74
139,57
140,58
141,76
142,59
143,65
144,57
145,47
146,64
147,49
148,54
149,38
150,64
151,43
152,52
153,57
154,47
155,38
156,50
157,47
158,38
159,51
160,40
161,43
162,40
163,32
164,35
165,36
166,37
167,39
168,25
169,28
170,35
171,34
172,39
173,34
174,27
175,32
176,20
177,23
178,35
179,30
180,32
181,27
182,24
183,30
184,32
185,17
186,27
187,24
188,28
189,21
190,17
191,28
192,26
193,21
194,25
195,23
196,19
197,21
198,20
199,15
200,14
201,13
202,28
203,18
204,19
205,14
206,17
207,13
208,17
209,11
210,15
211,21
212,8
213,16
214,20
215,9
216,14
217,14
218,15
219,13
220,10
221,15
222,13
223,12
224,16
225,12
226,11
227,11
228,10
229,6
230,7
231,9
232,9
233,11
234,13
235,4
236,10
237,10
238,11
239,3
240,13
241,8
242,4
243,8
244,10
245,9
246,11
247,6
248,7
249,11
250,8
251,7
252,5
253,11
254,3
255,14
256,9
257,10
258,3
259,5
260,11
261,3
262,14
263,6
264,7
265,3
266,7
267,5
268,3
269,7
270,9
271,13
272,3
273,5
274,5
275,8
276,7
277,5
278,5
279,5
280,8
281,7
282,9
283,3
284,3
285,10
286,5
287,6
288,3
289,7
290,5
291,5
292,6
293,4
294,4
295,5
296,7
297,6
298,8
299,6
300,5
301,4
302,10
303,7
304,3
305,1
306,3
307,6
308,9
309,6
310,7
311,4
312,5
313,2
314,6
315,7
316,7
317,5
318,3
319,2
320,6
321,5
322,6
323,3
324,3
325,2
326,5
327,4
328,4
329,3
330,3
331,2
332,2
333,1
334,3
335,4
336,2
337,3
338,3
339,2
340,6
341,4
342,2
343,5
344,2
345,2
346,5
347,2
348,4
349,5
350,4
351,2
352,1
353,3
354,2
356,3
357,3
358,1
359,2
361,1
363,2
364,2
365,3
366,3
367,3
368,2
369,2
370,2
371,3
372,3
373,2
374,1
375,1
376,4
377,1
378,3
379,3
380,1
381,2
383,4
384,2
385,4
386,3
387,2
388,2
389,4
390,3
391,2
393,3
394,1
395,3
396,4
397,3
398,4
399,4
400,3
401,2
403,2
404,2
405,1
406,2
407,3
408,5
409,3
410,2
411,3
412,4
413,4
414,4
415,2
416,3
417,3
418,3
419,2
420,3
421,1
422,1
424,2
425,2
427,2
428,1
429,3
430,4
431,1
432,1
433,1
434,2
436,1
437,2
438,2
439,1
441,1
442,5
443,2
445,1
446,1
447,2
448,2
449,2
450,1
451,2
453,2
455,1
457,1
460,3
462,3
463,3
464,5
465,1
468,1
471,2
472,1
473,1
475,2
477,2
478,1
480,1
481,2
482,1
483,1
484,1
485,2
486,1
487,2
490,2
492,3
493,1
494,3
495,1
496,3
497,2
498,1
499,2
500,1
502,3
505,1
506,1
507,1
508,1
510,1
512,1
513,1
514,3
515,1
516,1
517,1
518,2
519,1
520,1
521,1
523,1
524,1
525,2
526,1
527,2
528,1
529,1
535,2
536,1
537,1
538,1
540,1
541,1
542,2
547,3
548,2
549,2
551,1
552,2
553,1
555,1
557,1
558,1
562,3
563,1
566,1
568,1
569,1
570,2
571,1
572,2
574,1
577,1
578,1
580,1
581,1
582,4
583,2
585,1
586,2
587,1
588,1
589,1
590,1
594,1
596,1
597,1
598,1
599,1
601,1
602,1
603,1
604,2
606,1
610,1
611,1
615,2
617,1
620,1
621,1
625,1
626,1
628,1
634,1
637,3
638,1
639,1
640,1
643,1
644,1
645,1
647,1
648,1
649,1
651,2
652,1
658,1
659,2
662,3
664,1
666,1
667,1
668,1
672,1
677,1
680,2
681,1
685,1
690,1
692,1
693,1
698,2
706,2
708,1
713,1
715,1
717,1
718,1
719,1
722,1
723,1
726,1
727,1
728,1
729,2
733,1
734,2
736,1
738,2
742,1
746,2
751,2
752,1
753,1
759,1
763,1
767,2
769,1
771,1
774,1
776,1
780,2
784,1
790,2
793,1
800,1
802,1
805,2
809,2
813,1
814,1
818,1
819,1
825,1
827,2
842,1
849,1
852,3
854,1
857,1
864,2
873,1
883,1
886,1
892,2
898,1
900,1
908,1
909,1
914,1
920,1
923,1
924,1
930,1
935,2
946,2
947,2
949,1
956,1
958,1
959,2
960,1
961,1
974,1
985,1
990,1
991,2
994,1
995,1
1029,1
1034,1
1038,1
1040,2
1048,2
1050,1
1061,1
1065,2
1069,1
1078,1
1079,1
1085,2
1089,1
1094,1
1096,1
1101,1
1112,1
1125,1
1135,1
1140,1
1145,1
1160,1
1193,1
1205,1
1207,1
1209,1
1216,1
1218,1
1220,1
1248,1
1253,1
1259,1
1270,1
1271,1
1288,1
1295,1
1299,2
1306,1
1312,1
1314,1
1316,1
1342,1
1360,1
1365,1
1373,1
1402,1
1427,1
1448,1
1457,1
1499,1
1522,1
1557,1
1558,1
1565,1
1589,1
1599,1
1603,1
1617,1
1640,1
1698,1
1722,1
1790,1
1807,1
1824,1
1902,1
1906,1
1914,1
1922,1
1929,1
2010,1
2034,1
2074,1
2133,1
2164,1
2212,1
2217,1
2465,1
2489,1
2532,1
2549,1
